rate,review_text,object_address,cleaned_text,sentiment,pos_info_predicted,neg_info_predicted,neutre_info_predicted,unknown_info_predicted,pos_access_predicted,neg_access_predicted,neutre_access_predicted,unknown_access_predicted,pos_relation_predicted,neg_relation_predicted,neutre_relation_predicted,unknown_relation_predicted,pos_reactivite_predicted,neg_reactivite_predicted,neutre_reactivite_predicted,unknown_reactivite_predicted,pos_simplicite_predicted,neg_simplicite_predicted,neutre_simplicite_predicted,unknown_simplicite_predicted,address
1,Trop de monde ils réponds pas aux emiles,"12 Bd Jean Rose, 77100 Meaux",trop monde répond emile,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"12 Bd Jean Rose, 77100 Meaux"
4,Pas mal,"12 Bd Jean Rose, 77100 Meaux",mal,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"12 Bd Jean Rose, 77100 Meaux"
1,Popole emploi,"12 Bd Jean Rose, 77100 Meaux",popole emploi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
4,Conviviale,"12 Bd Jean Rose, 77100 Meaux",convivial,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,"Je ne donnerais même pas une seul étoile à cette organisme ! Les personne vous accueilles avec les main dans les poches, il parles dans leurs barbe ont ne comprend absolument rien obliger de faire répéter mainte et mainte fois ! Honteux !!! Même avec un rdv nous somme obliger d'attendre 15/20 minute..... Organismes qui ne devrai pas existé !","8 Pl. d'Europe, 90000 Belfort",étoile organisme accueille main poche barbe absolument rien faire fois honteux rendez-vous 15/20 minute ..... organisme,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"8 Pl. d'Europe, 90000 Belfort"
1,"Organisme qui ne devrait même pas exister. Trop d'erreurs pénalisant les inscrits et des demandes de remboursement qui peuvent vous mettre en difficultés ajouter à vos difficultés alors que l'erreur vient de leurs calcul. Organisme ne sert à rien, depuis 3 ans d'inscription aucune avancé, les emploies trouver été en plus hors du site pole emploi! Salarié payer sans des comptes a rendre , pertes d'argent de l'état.","8 Pl. d'Europe, 90000 Belfort",organisme trop erreur inscrit demande remboursement difficulté difficulté erreur calcul organisme sert rien inscription aucun avancé emploie site pol emploi salarié compte perte argent état,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"8 Pl. d'Europe, 90000 Belfort"
5,"Aylia, c'est bien occupé de moi, elle m'a donné des bons conseils, elle a pris le temps pour refaire mon CV, j'ai des grosses difficultés pour faire des lettres de motivation elle m'a bien aidée. Merci beaucoup pour votre soutien, cela va donner de l'assurance lors des entretiens d'embauche, merci encore mille fois À AYLIA.","8 Pl. d'Europe, 90000 Belfort",bien bon conseil temps grosse lettre motivation bien beaucoup soutien celer assurance entretien embauche fois aylia,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
3,"The employees do their job correctly and are pleasant. The facility is also pleasant and well equipped. There is enough printed material for initial information, and for anything that is missing, you can contact the staff. Also, there are service computers, where it is possible to update or look for additional information regarding employment, and all this with the assistance of the office staff. They patiently provide support to people who do not use computers well. A little better coordination between services is missing when you contact them via e-mail.","8 Pl. d'Europe, 90000 Belfort",the their job correctly and pleasant the facility also and well equipped there enough printed material for initial information and for anything that missing you can contact the there service computer where update look for additional information regarding employment and all thi with the assistance the office staff they patiently provid support people who not computer well coordination between service missing when you contact e-mail,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
2,"j’ai participé à l’atelier easy suisse dernièrement et je l’appelerai plutôt atelier « laisse tomber la suisse »  la dame très sympathique d’ailleurs, à l’entendre parler, nous montrais la suisse comme un pays à éviter.j’ai plus entendu de mauvaise chose que de bonne chose.  c’est dommage de perdre une demi journée pour ça et de nous mettre à la porte(gentiment)pour une coupure d’électricité","8 Pl. d'Europe, 90000 Belfort",atelier easy suisse dernièrement appelerai atelier suisse dame sympathique ailleurs suisse pays éviter.j’ mauvais chose bon chose dommage demi journée porte(gentiment)pour coupure électricité,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
1,"Accueil très froid et pas du tout agréable d'une vieille à l'accueil, aucuns renseignements limite si on me dis pas que je fais ch... Si le métier ne plait pas il faut en changer, mais il ne faut pas recevoir les gens comme ça c'est une honte. Comment veux t'on que les demandeurs d'emplois qui ne sont pas dans une situation très agréable viennent si l'accueil (de cette personne je précise) est inacceptable. On reçoit les gens de face pas tourné de travers en sautillant d'énervement. C'EST SCANDALEUX","8 Pl. d'Europe, 90000 Belfort",accueil froid agréable vieux accueil aucun renseignement limite ... métier honte veux demandeur emploi situation agréable accueil inacceptable face travers énervement scandaleux,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
1,"AFFLIGEANT, non assistance a personne en danger a ce stade","8 Pl. d'Europe, 90000 Belfort",non assistance stade,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
1,2 semaines que j'attend une réponse toujours rien un service honteux et c'est mes impôts qui servent à ces gens bref meme dans une situation critique aucune aide ni aucune pour les horaires que vous faites vous devriez bien faire vôtre boulot et assurer les gens dans le besoin pour l'instant moi je vie avec rien autant crever dans le caniveau. Maj 2021: pitoyable sa recharge les droit des personnes en fin de chômage pour le covid et moi je travaille tous les jours sa fait 2 mois j'attends mon paiement on me repousse parce que je travaille une semaine dans le mois vous et vos réformes vous savez ou vous pouvez vous les mettres ce service est pitoyable et vôtre personel incompétent vous devriez le changer hautain et malpolie,"8 Pl. d'Europe, 90000 Belfort",semaine réponse rien service honteux impôt bref situation critique aucun aide aucun horaire faire bien boulot besoin instant rien autant caniveau maj 2021 pitoyable recharge droit fin chômage covid jour mois paiement semaine mois réforme mettre service pitoyable personel changer hautain,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
5,Ce site n'est pas pôle emploi 8 place de l'Europe ne vous trompez pas cela se situe au résidence je me suis fait avoir est radié de pôle emploi à cause de cette erreur que ça serve à quelqu'un cordialement,"8 Pl. d'Europe, 90000 Belfort",site pôle place europe celer résidence pôle cause erreur cordialement,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"8 Pl. d'Europe, 90000 Belfort"
1,"Le personnel devrait apprendre la politesse et le respect. Par ailleurs, le respect de la confidentialité a sérieusement besoin d'être revue !!!","8 Pl. d'Europe, 90000 Belfort",personnel politesse respect ailleurs respect confidentialité sérieusement besoin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
5,Très bonne accueil conseil et service au top,"8 Pl. d'Europe, 90000 Belfort",bon accueil conseil service top,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
1,Pire pôle emploi de France,"8 Pl. d'Europe, 90000 Belfort",pire pôle france,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"8 Pl. d'Europe, 90000 Belfort"
5,Agence très accueillante. Tout le monde dit bonjour. Personnel aimable Accueillie par une conseillère adorable qui m'a tout expliqué ce qu'il y avait à faire et à savoir. Un grand merci!,"139 Bis Rte de Valenciennes, 59530 Le Quesnoy",agence accueillante monde bonjour personnel conseiller adorable grand,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"139 Bis Rte de Valenciennes, 59530 Le Quesnoy"
1,"Je n'ai jamais eu de soucis avec mes précédents conseillers pole emploi, malheureusement je suis tombé sur madame lisowski, une personne désagréable au téléphone, qui ne répond qu'à certains mails et qui n'a aucun sens du conseil. Elle aurait besoin d'une conseillère d'orientation pour sa propre carrière professionnelle","139 Bis Rte de Valenciennes, 59530 Le Quesnoy",jamais souci précédent conseiller pol emploi malheureusement tomber monsieur lisowski désagréable téléphone mail aucun sens conseil besoin conseiller orientation propre carrière professionnel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"139 Bis Rte de Valenciennes, 59530 Le Quesnoy"
1,"Ca ne vaut même pas 1 étoile. Impossible d'avoir des réponses. On refuse de vous donner un rendez-vous, on ne répond pas à vos mails. On vous dit de correspondre par le formulaire réclamation mais impossible d'y joindre un courrier. Et au final, on finit par vous répondre qu'on ne retrouve pas votre dossier. Y a-t-il quelqu'un de compétent dans cette boîte ?????","139 Bis Rte de Valenciennes, 59530 Le Quesnoy",étoile impossible réponse rendez-vous mail formulaire réclamation impossible courrier final dossier compétent boîte,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"139 Bis Rte de Valenciennes, 59530 Le Quesnoy"
5,"Toujours bien reçu, personnel aimable et compétent!! 🤩🤩 …","10 Av. du Clos de Labedoyere, 76700 Harfleur",bien personnel aimable compétent,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"10 Av. du Clos de Labedoyere, 76700 Harfleur"
1,le numéros atribué a pole emploi harfleur n'est pas joignable on nous redirige vers un service ou les explications ne sont pas clair. C'est inadmissible dans le cas ou nous devons imperativement parler a une personne de l'agence,"10 Av. du Clos de Labedoyere, 76700 Harfleur",numéro emploi harfleur joignable service explication clair inadmissible cas imperativement agence,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"10 Av. du Clos de Labedoyere, 76700 Harfleur"
5,Merci à toute l'équipe de Harfleur pour leur coopération dans notre recherche d'employés. Très disponible.,"10 Av. du Clos de Labedoyere, 76700 Harfleur",équipe harfleur coopération recherche employé disponible,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"10 Av. du Clos de Labedoyere, 76700 Harfleur"
4,Service de qualité,"10 Av. du Clos de Labedoyere, 76700 Harfleur",service qualité,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"10 Av. du Clos de Labedoyere, 76700 Harfleur"
1,ne repond jamais,"10 Av. du Clos de Labedoyere, 76700 Harfleur",jamais,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"10 Av. du Clos de Labedoyere, 76700 Harfleur"
1,"Attention ! Ils n'hésitent pas à inventer un rdv qui existe nulle part afin de vous radiée ! Ils traitent uniquement les documents qu'ils veulent, jamais les réclamations, et si vous insistez, l'accès vous est bloqué, carrément. Personnelle d'accueil qui se moque d'une personne handicapée, bref, tout ceci est clairement une honte pour l'humanité ! Et le comble, c'est qu'ils me donne pas 1 centime, nous avons encore plus de soucis à nous faire 🙄 c'est de pire en pire. Je vais tenté le conciliateur, en espérant que lui fasse son travail 🙏","298 All. du Lac, 31670 Labège",attention rendez-vous part uniquement document jamais réclamation accès carrément personnel accueil handicapé bref clairement honte humanité comble centime souci pire pire conciliateur luire travail,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"298 All. du Lac, 31670 Labège"
4,"Personnel compétent, réponses claires à toutes mes questions, bref très bien. Seul bémol, l'agence est excentrée.","298 All. du Lac, 31670 Labège",personnel compétent réponse clair question bref bien bémol agence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"298 All. du Lac, 31670 Labège"
1,Pour faire simple j'ai perdu mon emploi et j'ai pris la décision de prendre l’option CSP.  Au premier abord tout clean toute et beau. Mais rien avoir avec la conseillère que j'ai eu. Pendent plusieurs mois elle m'a fait faire des formation sur mon CV. J'en n'ai eu marre et à chaque entretien que j'ai pus avoir je demandais si mon CV était correct tout les recruteurs mon dit oui même la formatrice ne savais pas quoi faire j'ai pris la décision de partir et partir au pole emploi classique. Ma nouvelle conseillère ma trouvé une formation le jours même. Pour faire simple pole emploi labege à FUIR !,"298 All. du Lac, 31670 Labège",simple emploi décision option csp clean beau rien conseiller pendent mois formation marre entretien pus correct recruteur oui formateur décision pole emploi classique conseiller formation jour simple pole emploi fuir,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"298 All. du Lac, 31670 Labège"
5,"C’est un très beau bâtiment : grand, propre, neuf. De très bon aménagement pour les ateliers et réunions. Un bon accueil, les conseillers sont aimables et ouvert. Des outils à la recherche d’emploi sont mis à disposition, tous en aillant un accompagnement personnalisé. Facile à trouver. On peut si rendre en transport en commun (bus) ou en voiture. Grand parking !","298 All. du Lac, 31670 Labège",beau bâtiment grand propre neuf bon aménagement atelier réunion bon accueil conseiller aimable outil recherche disposition accompagnement facile transport commun bus voiture grand parking,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"298 All. du Lac, 31670 Labège"
1,"A fuir, cette agence est une castatrophe!","298 All. du Lac, 31670 Labège",agence castatrophe,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"298 All. du Lac, 31670 Labège"
5,"Les personnelles de pôle-Emploi Labège sont très sympa. Et normalement le temps d'attente est entre 2 et 30 minutes maximum. Vous devez être là les matins, car l'après-midi est pour les gens avec rendez vous. Si vous y allez, il y a grande parking gratuite autour de bâtiment.","298 All. du Lac, 31670 Labège",personnelle pôle emploi labèg sympa normalement temps attente entrer minute maximum matin après-midi rendez grand parking autour bâtiment,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"298 All. du Lac, 31670 Labège"
1,"Le bâtiment est neuf, propre, comme tous ceux d'à côté qui sont tous construits sur le même modèle. Le parking est assez petit, mais on peut sans doute se garer sur les parkings des autres bâtiments, personne n'y verra rien. Concernant Pôle Emploi, j'ai eu une attente d'un bon quart d'heure dans la salle d'attente malgré être arrivé à l'heure indiquée en tout début d'après-midi, donc normalement comme j'étais le premier à passer je ne sais pas ce qui a pu retarder la personne me prenant en charge. Cette personne m'a guidée et m'a informé qu'il y avait 5 postes qui pourraient me correspondre dans un rayon de 15 km mais dont je n'avais pas les compétences pour être embauché à coup sûr. Ils m'ont envoyé vers un ""partenaire Pôle Emploi"" qui, eux, ont été beaucoup plus efficaces et m'ont montré une centaine d'offres qui existaient dans les environs. Alors je ne sais pas où Pôle Emploi récupère ses annonces d'offres d'emploi mais leurs fichiers semblent bien vide. De plus, j'ai reçu plusieurs mails d'arnaque dans les jours suivants mon inscription. Nos données personnelles (adresse postale, adresse mail, numéro de téléphone) ne sont donc pas du tout à l'abri.","298 All. du Lac, 31670 Labège",bâtiment neuf propre côté construire modèle parking petit doute parking bâtiment rien pôle emploi attente bon quart heure salle attente heure début après-midi normalement charge poste rayon kilomètre compétence coup sûr pôle emploi beaucoup efficace centaine offre pôle emploi annonce offre emploi fichier bien vide mail arnaque jour inscription donnée personnel adresse postal mail numéro téléphone abri,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"298 All. du Lac, 31670 Labège"
1,"Une honte ! Un personnel qui ne donne jamais les bonnes informations, des décisions basées sur une incompétence et un ""je m'en foutisme"" de la situation actuelle ( Covid : restaurant fermé donc impossibilité de reprendre une activité qui me convienne donc forcé de faire un travail qui ne me plait pas ) Le personnel de ce pole emploie suis simplement les consignes d'en haut sans essayer de concevoir une réelle aide n'y même de comprendre l'ordre en lui même. Vous êtes des moutons et obligé les autres à vous suivre. Déjà déçus du system français mais alors en plus avec vous je crois qu'on à touché le fond ! 1 Etoile car je ne peux en mettre 0.","298 All. du Lac, 31670 Labège",honte personnel jamais bon information décision incompétence foutisme situation actuel covid impossibilité activité travail personnel pole simplement consigne haut réelle aide ordre luire mouton obliger system français toucher fond etoile,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"298 All. du Lac, 31670 Labège"
1,"À fuir équipe incompétente, suivit personnelle inexistante 1 an et un seul rendez-vous   les jours ou il est fermé. Pour conclure les seuls 5 étoiles de google map sont donné par les employer (qui ont surement été payé pour.... ). Ce commentaire est aussi valable pour la mission locale. Un conseil faite tout de votre côté et ne les n’attendez pas pour le faire, car ils ne le feront pas.","298 All. du Lac, 31670 Labège",fuir équipe incompétent personnel inexistant rendez-vous jour étoile google map surement .... commentaire valable mission local conseil côté,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"298 All. du Lac, 31670 Labège"
1,"Tres mauvais pole emploi, la conseillère Elisabeth lopes, ainsi que la directrice, n'ont pas été capable de me donne une fiche de prescription, durant un entretien d'  1h ou j'ai du leur expliquer par A + B plusieurs fois mon projet professionnel, entretien très pénible, et très discriminatoire. femme misandrie qui veulent juste dominé sur les hommes.","298 All. du Lac, 31670 Labège",tre mauvais pol emploi conseiller elisabeth lope directrice capable fiche prescription durer entretien expliquer fois projet professionnel entretien pénible discriminatoire femme misandrie homme,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"298 All. du Lac, 31670 Labège"
